,DATE,REVIEW,star
109,2020-4-19,게임은 잘 플레이중입니다만.. 아직 몇몇 오류같은게 보이는군요. 힘드시겠지만 많은 업데이트와 점검 기다리고 있겠습니다.,5
110,2020-4-21,이 게임 운영자체가 그냥...말안할게염 답변달리고 추가평함 +(여기서부터 추가)답변 다셨는데 카페건의해도 쳐다도안보고 야짤돌아다닐정도로 안봄ㅋㅋㅋㅋ 0티어캐릭막고 리세막고 한계정 튜토 끝나면 바로 자동 계정연동 되서 다른 구글아이디도 못씀 진짜 이런 x쓰레기 게임은 처음봤음 그냥 유저가 아니고 호구정도로 본다고 보면됌 ㄹㅇ 평점2점에서 4간것도 알바나 직원들 인맥부탁해서 겨우올린거 같음 내가 이런 평점 남길정도면 ㄹㅇ답없다 일본게임도 이런 쓰레기짓은 안하는데 이건 선넘어도 한참넘음,1
111,2020-4-21,쓰레기게임 경험치드랍률 1/5내놓고 하는말이 차별화를 뒀다는 이상한 논리를 펼치며 알지도 못하는 투표로 탑티어 캐릭터 뽑기에서 삭제 후일 이벤트로 낸다고 함 ai설정은 쓰레기라서 밟으면 죽는 공간에 내 캐릭이 들어가 죽어주고 게임 실행 후에 터치 한번에 팅기거나 화면 멈춘게 몇번인지 모르겠다. 운영도 쓰레기같은데 문의 제기하면 정지먹여버리고 참 가관입니다. 절대 하지 마세요.,1
112,2020-4-16,과금한거 환불 받고 싶습니다 게임을 하고 싶어도 위에글들처럼 화면 멈충 튕김현상 게임 돌리는게 넘 힘듭니다 지금 삭제후 제설치중입니다 이정도면 환불사유가 된다 생각 됩니다,1
113,2020-4-17,1-1 클리어 임무에 대한 보상을 획득하려 하면 잘못된 조작이라고 표시됩니다. 타 조작이 불가능한 튜토리얼에서 이런 버그가 발생하니 게임 진행이 불가능하네요.,3
114,2020-4-26,캐릭터가 많지않아 캐릭터 걱정을 덜하면서 재미도 있으며 무료 코어키도 쉽게 얻을 수 있어서 뽑기도 다른 게임에 비해 많이 뽑을 수 있어 뽑는 맛도 좋았다. 하지만 게임 자체의 배경이 어두워 계속 플레이하다보면 뭔가 답답한 느낌이든다. 그리고 게임을 하다 갑자기 튕겨져 나가지는 현상이 일어난다.,5
115,2020-4-18,"진짜 이런 평 안남기는데 별 한 개가 아까운 쓰레기 게임. 오픈 첫날 튜토리얼 버그 사태, 케이 사전 미공지 임의누락 사태에도 참고 해볼려는데 허구헌날 팅겨대는데에 gg침.",1
116,2020-4-17,"게임이 텅텅 비어있음 멍때리면서 스킬 쿨 찰때마다 스킬누르는 겜보단 낫지만 전투승리 이팩트나 BGM도 없고 궁극기찼을태 이팩트도 없고 궁극기쓸때 이팩트도 2%모자르고 타격음도 밍숭맹숭하고 타격감도밍숭맹숭하고 터치했을때 케릭반응도 밍숭맹숭하고 걍 겜이 다 밍숭맹숭함 온라인 장기 바둑 화투가 더 임팩트있겠다. 눈뽕 소리뽕은 기본중에기본이니냐, 씹덕겜이잖아 이쁜케릭은 어느 겜에나 있는거고 결국 뽕맛에하는건데 그걸 못살려주면 망해야지",2
117,2020-5-14,아무리 오늘 오픈한 신규게임이라지만 게임좀 해볼까 하면 게임이 멈추면서 무반응..... 한두번이면 그러려니 하겠는데 몇분 단위로 두번 세번 이러니까 너무하네요,1
118,2020-5-15,"갤럭시 S20 기준 발열이 장난 아닙니다. 그냥 손난로가 아니라 프라이팬 위에다가 올려놓고 후라이 해먹어도 될 듯한 최적화를 가졌습니다. 캐릭터 성은 명일방주나 라스트 오리진보다 개성적이고 이 캐릭터는 어디에 나온 캐릭터다 라고 그 게임만의 이미지가와 그래픽이라 이건 높게 평가하나, 전투는 상당히 호불호가 갈릴 턴제 체스형 RPG 입니다. 과거 디스가이아나 파판 택티스를 하신 분들이라면 상당히 근접하고 쉽겠지만, 이게 상당히 호불호 갈립니다. 일단 대표적인 점수의 이유는 최신 휴대폰을 토치로 만드는 개적화와 자주 끊기는 전투 입니다...
전체 리뷰",2
119,2020-6-21,"현재 운영방식이 문제점으로 거론되고 있지만 개인적으로 사우나,숙소 기능 및 인터페이스와 일러스트들 캐릭터성이 마음에듭니다^^ 근데 캐릭터들좀 추가시켜주시면 ㅜㅜㅋㅋ",4
120,2020-4-16,k팔아먹으려고 리세뽑기에서 빼버린거. 상점물품. 스테이지 클리어보상 다 헬적화인건 그렇다쳐도 게임은 할 수 잇게해야지 않나요.. 계속 멈추는데 수정을 안하네여,1
121,2020-4-16,개인적으로 맘에드는게임 이런류의 게임은 처음이라 그런지 꽤 괜찮게즐겼다 또 성우들이 내가아는 애니의 성우가 몇몇보여 괞찮고 일러수준도 꽤 높다,5
122,2020-4-19,결투장 분명히 이겼는데 데이터인증실패뜨면서 자꾸 튕겨서 보상 못 얻고 오히려 점수가 빨립니다. 뭔 이런 개같은... 빨리 점수 복구해주시죠?,1
123,2020-4-17,접속오류가 계속나고 pvp대전중에도 게임이 정지하고 일반 스토리 밀때도 계속 정지하는상황이 발생합니다 게임을 끄지않는한 다시움직이지도 않아요,1
124,2020-4-16,여러분이거 렉과 네트워크 문제가 심하죠?아마 우리가 한번에 만은 사람이 다운로드를 해서 그럴거에요 그러니 좀만 참았다 게임을 해보세요 그리고 게임은 너무 잘만들고 재미있네요.^^,5
125,2020-4-16,(너무 재미있음) 다른 사람들은 점검때문에 안좋은거지 우리같은 뭐 언제나오든 말든 씹덕게임을 찾으면 기다리며하는 우리는 너무재미있고 앞으로 여러가지 이벤트를 기대합니다.,5
126,2020-4-20,"로딩이 많지만, 게임 실행부터 종료까지 꽉찬느낌. 처음하는 유저들은 싫어할 수도 있음... 성우 굿, 게임퀄 굿, 몰입도 굿굿~~",5
127,2020-4-20,이상하게 처음에 키고 뭘 할라하면 튕기는 헌상이 많아졌어요.특히 업데이트 할때마다 더 심해지네요 고쳐주었으면 합니다! 힘내세요!,5
128,2020-4-17,걍..이게임이 어떤게임인지는 공카를 오시면 알게 되실겁니다. 공카에서 어떠한 일이 있는지 확인해 보시고 그래도 하시고 싶으시다면 말리지않습니다.,1
129,2020-4-17,아니 1-1 깨고 임무보상 수령해야되는데 불가능한 조작이라 뜨면서 안넘어가 짐니다. 다시 앱을 실행해도 그러내요. 오류해결좀요......,1
130,2020-4-16,오류 때문에 게임 설명 해당하는 프롤로그 스킵할 수밖에 없던 게 아쉽지만...시작 1시간 평으론 5점을 두고 시작하겠습니다. 느낌은 좋거든요 :),5
131,2020-4-17,오전 11시부터 밤11시까지 틈틈히 접해보려했지만 점검이 기본 몇시간 연장 점검 다됬다면서 겜접하면 바로 멈춤 그거에대한 공지도 없도 고칠생각도 안함 답이없음,1
132,2020-4-23,뭐... 접속 에러가 뜨면서 접속이 아예 안되네요. 게임을 재설치해도 데이터로 이용해도 이런데 게임을 하지 말고 삭제하라는 뜻으로 알겠습니다,1
133,2020-4-24,"시작부터 정상적인 게임 불가능 튜토리얼중에 버그 확인 두번 이상, 오픈 선발대 퇴각하겠습니다! 오픈 직후 발생하는 버그를 해결하지못하는 운영 미흡 추가",1
134,2020-4-17,게임 중 접속이 계속 끊기네요. 그것만 아니라면 별 5개는 기본일텐데요! 빠른 시일 내에 수정되길 바랍니다.,4
135,2020-4-16,다시 재미있는 게임으로 돌아오세요 더 발전 은 할수 있을 거 같은데 제가 너무 일찍 한거 같군요 나중에 돌아오겠습니다 그때까지 게임 발전 시켜 주세요. 네 다음에 리뷰 해 보겠습니다!,1
136,2020-4-16,랑그릿사 좋아했던 사람입니다. 동일 장르선에서 봤을때 랑그릿사가 5점이면 이게임은 운영다빼고 게임성만 봤을때 2점정도입니다. 운영더하면 1점입니다.제느낌은 그래요..,3
137,2020-4-16,오픈하자마자 게임해보지도못하고 튜토리얼만5시간째고치고있는데 허언광고도오지고.... 가챠로나오는유닛으로오픈시작하자마자장난질 지금폭동장난아닌데입싹닫고.... 망겜 미래가보임,1
138,2020-4-16,재미는 있는데 할게 많아서 그런지 게임 메뉴 너무 많아요. 좀 보기 좋게 개선해 줬음 조케씀..고거 빼고 게임 재미는 만점 드립니다:),5
139,2020-4-16,게임만 실행하면 렉에 멈추는 현상이 너무 자주 발생합니다. 게임을 즐길수가 없는 상황입니다.갤럭시s10 인데도 이러면 20정도 되야 즐길수 있는 건가요?,1
140,2020-4-17,아직 랩업을 많이 하지는 못했지만... 캐릭 별 스킬들이 많고 해볼만한 게 많은 듯 해서 일단 좀 더 해볼랍니다. 요즘 나온 게임 중에서는 제일 나은 것 같아요~~!!,5
141,2020-4-16,로딩길고 임무보상받다 꺼지고 스킬설명창은 먼소린지도 모르겠는데 지멋대로 사라지고...노트8이라 너무 구형폰이라 그런가요? 그냥 삭제,1
142,2020-4-18,초반 버벅거림 있는데... 요즘 전략 RPG 다 그런듯 ㅡ..ㅡ;; 와이파이하면 잘되고 재미있어요 레벨업도 빨라서!,5
143,2020-4-23,UI 버그 최적화 필요 군림지경을 실행후 로비 UI에서 어떤거든 할러고해도 들어가는 로딩창이 아닌 멈춰서 노래만 들리며 재시작해도 똑같은 현상 발생합니다 ㅣ.ㅣ..,3
144,2020-4-16,사전예약까지 했었는데.... 첫날부터 계속되는 버그와 점검과 ..생각보다 경쟁력 없는 게임에 실망해서 지웠습니다.,1
145,2020-4-17,게임자체는 괜찮은거같은대 좀 답답함을 느낀건 ×2배속 모드가 있어도 전투가너무 오래걸리는 느낌이 듭니다 특히 모의결투에서요,5
146,2020-4-17,"앱을 키면 거의 2분 정도 안에 무조건 화면이 멈추고 게임을 꺼도 노래는 계속 나오네요,, 부디 다 고치시길 바라고 전 하차합니다",1
147,2020-4-21,미션 수행 하고도 보상을 받지도 못한다 이런저런 게임 하면서 이렇게 문제 많은건 처음 보네 이거 말고도 이것저것 자잘한 버그가 많다,1
148,2020-7-30,게임이 자꾸 멈추는데 데이터에 문제가 있는것도 아니고 왜 이러나요? 이래서야 제대로 하지도 못하고 접게 생겼습니다.,3
149,2020-4-16,내가 쓸 주력 4명 키우면 다른걸 더 키울 필요가 없어보이더라. 그래선지 몰라도 키울때 자원을 많이들어가게 해놔서 체감 성장속도가 매우 느렸음. 그리고 일러 수위도 어정쩡 하다.,2
150,2020-4-19,처음엔 연결중단 떠서 지웠다 다시 깔았는데 겜키니깐 영어뜨면서 다시 시도하라는버튼만 계속떠가지고 또 지웠다 깔았는데 계속 반복된다.,1
151,2020-4-19,아직 플레이한지 얼마안됬지만 아주 맘에 들기는 합니다. 그래픽이나 사운드도 좋고. 군림지경 이거 요즘 핫해서 한번 받아 봅니다,5
152,2020-5-1,ㅋㅋㅋ망작이네 아직도 접속불가 팅김 근데보상은 오늘 접속해서 생성자만 준다네 멀되야 생성하지 xx놈 그리고 유저들 너무개돼지로 봅니다 소통x 해외섭 오픈할때 다나온 사기 0티어 케릭 국내는 쏙빼고 출시 나중에 현질해서 뽑아라고 목박음 망해버려라,1
153,2020-4-20,아니 이거 오전11시에 바로시작했는데 처음에 미션 수령하는거 오류나서 연장전검한거까지는 참았는데 지금 런칭한지 8시간이지났는데 커넥트에러 이런거뜨면 좀 너무한거아니냐,2
154,2020-4-20,리얼 게임을 제대로 못함 켜다거 팅겨 사냥버튼 누르다 팅겨 팅팅팅팅 이렇게 많이 팅기는 게임은또 처음 근데 그에대한 대처는 1도 없음. 할게임이 없어도 하지마세요.,1
155,2020-4-19,개취일수도있는데 단점이 없다고 생각됩니다 다른 게임 현질이벤트 많이하는데 이 게임은 현질유도도 많이 없구요 혼자 꿋꿋한 느낌이랄까...,5
156,2020-4-19,캐릭터 보는맛도있고 재미있다 플레이방식은 나 처럼 처음하는 사람이면 처음에는 살짝 헷갈리고 어렵지만 하다보면 굿,5
157,2020-4-16,오픈하고 접속해서 닉네임 만들고 튜토리얼 진행 오류때문에 하지도 못하다가 나중에 점검 끝나고 접속하니 닉네임을 다시 만들라고 하네요 그래서 처음에 선점했던 닉네임 쳐보니 이미 누가 사용중이라 하네요 ㅎㅎ정말 어이가 없어서 그냥 안할랍니다.,1
158,2020-4-17,"간혹 겜이 멈춤. 버그인지 퀘스트 완료도 간혹안되구.제접하면 퀘 완료및보상 수령되고, 겜하다보면 짜증지대로",2
159,2020-4-17,기대한 것에 비해서 너무나도 실망스럽다. 게임을 하면서 가장 충격받은것은 내가 지금 게임을 하고 있는건지 의심이 갈 정도로 타격감이 떨어지고 무엇보다 사운드가 너무 비었다고 생각된다. 서버정검은 그렇다 쳐도 기대한 값어치는 할 줄 알았는데...,1
160,2020-4-19,3연속 겜 터지네 뭐하자는거냐 ㅋㅋㅋㅋㅋ 똑바로 알려진 시간안에 못냈으면 적어도 오류라도 적던가 이렇게까지 늦으면서 랙까지 가져온다는게 이해가안가네,1
161,2020-4-19,오픈11시 시작과 동시에 튜토오류. 오늘 하루 점검 후 데이터 완전 초기화해버림. 역대 최강의 운영 별1개도 아까운 게임,1
162,2020-4-17,너무재밌어요 이런 게임많이해봤었는데 다재미없더라구요..근데 이것도재미없겠지 하고 해봤는데 진짜재밌어요...진짜 강추합니다!!!,5
163,2020-4-23,(수정) 살짝 맛보고 돈까지 10분만에 질렀는데 계속 튕기네 게임킬때마다;; 수정좀 부탁드립니다 간만에 현질했는데..,3
164,2020-4-18,튜토리얼에서 게임이 멈추고 이젠 아예 로그인까지 안됩니다. 기대많이 했던 작품이라 그 기대만큼 실망스럽네요...,1
165,2020-4-16,처음에 오류와 가끔씩나는 오류 때문에 3개만 드립니다. 앞으로 많이 개선해서 좀 더 좋은 게임으로 만들어 주세요.,3
166,2020-4-18,초반이라 그런가..서버가 불안정해서 들어가면 꼭 한두번씩 멈춰서 재접속이 필요합니다.. 고쳐주세욥!!,1
167,2020-4-22,connection error retry 누르는 갓겜! 장르가 rpg가 아니라 클리커게임이였습니다. 계속 retry 누르고 있으면 중독됩니다. 강추,1
168,2020-4-16,월정액을 샀는데 적용이 안되는건가요? 1200원이긴 하지만 기분이 안좋네요.. 다시 한번 샀더니 잘 적용되긴 했는데 수정 부탁드려요,3
169,2020-4-16,뭔 사전다운받고 이틀동안 접속못하고 접속이 이제야 되나 했더니 바로 튕기고 화면멈춤도 심하고 하.. 답없네 바로 삭제 ㅡㅡ,1
170,2020-4-16,"분명 왓파는 잘 터지고 다른 겜들은 다 잘 되는데 왜 이겜만 뭐만 했다하면 멈추는 거임? 나만 이런가? 계속 게임이 멈춰서 뭘 할 수가 없네, 오늘은 계속 멈춰서 제대로 플레이도 못했네...",3
171,2020-4-22,사전예약하고 해봤음 시작부터 스토리 1도 모르겠는데 주인공은 답을 알고 선택지가있음 뭐하자는거여 시험 찍는것처럼 여기서도 찍어야하나,2
172,2020-5-2,강제 튜토리얼도 짜증나는데 임무에서 케릭 수령받으라는 튜토리얼 강제진행에서 잘못된 조작이라고 수령 못 하고 다른 조작도 못 하고 막힘 ㅋㅋ 해보지도 못 하고 접게 해줌 갓겜 그 자체,1
173,2020-4-22,체스식 구성에 유닛 스킬을 드로우하여 사용하는게 신선하나 뭔가 게임이 밋밋함 타격감이 없고 스테이지 배경 재탕이 심하고 전체적으로 뭔가 허전함,3
174,2020-4-18,휴대폰이 v50인데 로그인화명에서 또는 가끔식 멈춤현상이 있습니다. 중간에 멈추니 흥미가 떨어지네요...,2
175,2020-4-17,"왜 리뷰 지움??ㅋㅋ 지우면 계속 올린다ㅋㅋ 5연 점검에 하고 나서도 렉, 오류 투성이로 게임진행 불가수준ㅎ 심지어 게임이 재밌지도 않음ㅋㅋㅋ",1
176,2020-4-16,겜 시간 투자대비 레벨업 속도가 괜찮네요. 요즘 겜은 워낙 노가다가 심한데 이건 시간과 어느 정도 비례하는 듯!,5
177,2020-4-25,솔직히 초반이라 뭘 모르겠네요 보통 5점에서 4점 주는데 첫날 점검이 계속 되서 실망스러움은 어쩔 수 없네요~~액땜했다고 치고 앞으로 잘하되길 빕니다,3
178,2020-4-17,아주 처음에는 몇 가지 부분에 적응이 잘 안되고 별 론가 싶었는데 몇 판해보니 점점 괜찮아지네요 역시 제 선택은 틀리지 않았음!!,5
179,2020-4-17,버그사항 입니다. 뒤로가기를 눌렀는데 게임 종료창이 잘 않 나옵니다. 고쳐 주세요.,5
180,2020-4-17,미소녀RPG가 재미는 없을 수가 없지... 솔직히 반갑긴하고 게임이 안좋아도 할생각이었다. 근데 또 재미있게 잘나온거같고 평타이상 친다.ㅎㅎㅎㅎ,5
181,2020-4-20,현질 많을 것 같고 머리 아플것 같아서 이런게임 사실 잘 안했는데ㅠㅠ 돈 만원썻나 그 이후로 안썻는데도 나름 선방하고 있는 중 ㅋㅋㅋ,5
182,2020-4-20,오늘 처음 플레이했는데 아직까진 몰입도가 굉장하고 재미있네요 ㅎ 다양한 컨텐츠와 이벤트를 기대하며 플레이해봅니다~^^,5
183,2020-4-18,"무과금 유저입니다. 잠시 동안 게임한 평을 하자면 아주 길지만, 짧게 쓰면 해볼만한 게임이라고 생각됩니다. 추천해요!!",5
184,2020-4-18,요즘게임들 출시하고 서버점검하는게 유행인게 아니라 출시하기 하루이틀전에 사전다운로드 열어서 설치 지연 줄이는게 유행이게된지 꽤 되었구만 요즘게임들이라고 지칭하는걸 보니 게임 하루이틀 해본것도 아닌듯한데 궁금하거나 이상해서 한번만 커뮤니티 들여다봤어도 알수있는걸 사전다운로드 출시게임마다 저런말 하는 사람들이 반드시 있는게 더 신기함,5
185,2020-4-19,베타테스터데 정말 재밌게 했단 말이지 정말로 별점 5점짜리였다 하지만 시대는 달라지고 이용자들은 참을성을 바닥을 드러내며 끝내 별점을 1점 주게 되었지,1
186,2020-4-22,님들아좋은말달아요.. 제작분들은이런말들먹어도 좋은말남기는데 악플달지마요..ㅜㅜ 이분들도노력은하는중...,5
187,2020-4-21,연장에 연장을 거듭해서 겨우 오픈했는데도 버튼이 안 눌리거나 갑자기 터치를 해봐도 안 먹히는등 심각함,1
188,2020-4-21,"다른 게임들보다 이벤트가 많아서 너무 좋은데, 아쉬운 점이 좀 있긴 하네요...ㅠㅠㅠㅠ 앞으로 잘해주시길~",5
189,2020-4-17,너무 할게 많아서 시간이 금방갑니다 은근 중독되구요 렉도 없어서 좋아요 계속 플레이 하고싶은데 딱 렉걸리면 답답하거든요....,5
190,2020-4-16,좀 오픈 할때 서버 문제가 없을순 없나 서버 점검만 겁나 연기하다 이젠 아예 서버 오류났다고 뜨고 아직도 접속안되는데 걍 낼 오픈하지 참,1
191,2020-4-17,아니 보상받는 부분에서 받을려고하는데 잘못됀조작이라면서 안받아지고 다른 인터페이스는 안눌러짐.....이것좀 고쳐주세요,1
192,2020-5-26,점검은 그렇게 오래하고 하는짓이라는게 돈주고평점조작에 로그인안되는건그대로내요 평점조작할돈은있고 오류고칠 손은없는건가요,1
193,2020-5-27,이벤트도 많이 좀 부탁 드립니다. 보상도 더 많이 주셨으면 합니다. 물론 좀 염치는 없어보이지만 진자 재밌게 하고 있거든요 ㅎ,5
194,2020-4-16,최고 사전예약하고 점검의 긴 시간을 기다린 보람이 있는 게임이다 그래픽도 좋고 명일방주와는 비슷하며 사뭇다른 게임이라 좋았다,5
195,2020-4-17,"군림지경..기대한게임.. 그렇지만 좋다고 소문난 특정캐릭 리세못하게 막아두고, 현질유도 심산이 너무 뻔해서 초반운영진 싹다 잘리지 않는이상 손 못대겠음.",2
196,2020-4-17,허구한날 팅겨있음 ㄹㅇ 좀만 클릭한다싶으면 팅기고 기대 참 많이했는데 기대 안했어도 별점1개 줬을듯. 이거만 개서되면 참 좋은데 이게 선을 씨게 넘네.,1
197,2020-4-16,"캐릭육성창렬겜, 오픈하자마자 5시간 넘게 튜토버그 패치, 한정된 패턴, 천장X 등과 같은 이유로 할게 못됨.",1
198,2020-4-30,말도안되는 케이 제외 이유에 엄청난 불안정감 수시로 멈추고 꺼짐 믿기지않는 최적화에 케이제외 사유를 한번 들어보면 진짜 가족이 아니고선 납득할수없는 퍼포먼스성 대답 대단하다진짜,1
199,2020-4-17,재미있긴 한데 초반에 미션에서 보상을 받아야 하는데 잘못된 조작이라 하네요.빨리 고쳐줬으면 좋겠어요!,4
200,2020-4-23,이 게임이 재미있을 것 같지만 튜토리얼 진행중 임무 시스템이 열린후 수락을 누르면 잘못된 행동이라고 뜨고 아무리 앱과 핸드폰을 다시켜봐도 그러니 수정부탁드립니다,5
201,2020-4-16,헬적화하고선 괜히 객기부리면서 버티다가 갤럭시 게이머즈 통계에 20명도 못 넘는 똥겜이 됨. 있을 때 잘 하지 그랬어...,1
202,2020-4-20,아니 임무에서 수령하라는데 수령안되는거 실화냐?? 잘못된 조작이라고 뜬다.. 아직 튜토리얼중인데 이러면 뭐 어쩌라는 거냐,1
203,2020-4-16,게임 시작하자마자 멈춰버리는 게 어디있습니까. 그래픽이고 컨트롤이고 게임을 시작은 해야 평가를 하죠.,1
204,2020-4-17,레벨 난이도설정 실패의 본보기 내가 지금까지 해본 망겜의 큰 특징은 플레이어 레벨로 유닛 레벨 제한거는것이다,1
205,2020-4-16,너무 게임에 랙과 버그가 많습니다. 그리고 저는 이게임을 20분 정도해는대 버그가 2개나 발견했어요.,1
206,2020-4-17,굳굳!! 다름이 뭔지를 보여주네요 ㅎㅎㅎ 전략 RPG 좋아하는데 초반인데 가장 많이 하는건 이것 밖에 없어요 ㅋㅋ,5
207,2020-4-19,튜토 연장 점검만 여러차례 광고보고 재미있겠다 싶어서 다운받았더니 시작도 못해보고 기다림에 지침.. 해보기도전에 질린 유일한 게임인듯,1
208,2020-4-22,이번에 업뎃이후 팅김현상이 발생하고있어요 빠른조치부탁드립니다 재설치이후에도 같은현상발생합니다,5
209,2020-4-17,캐릭터와 기억장치에 대한 애정과함께 키우는 맛까지 있어요. 아마 전략 RPG 유저라면 다 그러지 않을까.....,5
210,2020-4-17,제대로 플레이해보기전에 튜토리얼 임무에서 수령버튼을 누르면 잘못된 접근입니다 뜨면서 아무런 조작도 되질않아요..,3
211,2020-4-16,CBT 판 하고난 후에도 다시 설치할만큼 인상이 좋았습니다. 네네 개인적으로는 만족하면서 플레이하고 있어요.,5
212,2020-4-16,재밌는게임! 내가 원래 한 게임을 너무오래하지는안는대 중간 중간 들여다 보니 시간가는줄 모르겠네~,5
213,2020-4-18,그 선생님들 뭐 게임을 만들고 운영을 하는게 어려운일이긴 하지만 최소 기준점에는 맞춰야 하는게 맞지 않습니까 이거는 뭐... 이것보다 더 고사양인 게임도 저사양인 게임도 이정도는 아닐거 같네요 그리고 애초에 점검시간을 널널하게 잡았으면 이렇게 시간낭비 할 일 없었을텐데,1
214,2020-4-16,공유기가 맛이 간걱지 아니면 접속자가 많아서 그런건지 계속 시작하려고 해도 네트워크 접속중단이 뜨네요.,1
215,2020-4-19,세세한 곳 까지 성우면에서 많은 공을 들인 것 같음 게임성도 괜춘함 추천! 친구 소개로 한번 깔아봐요 ㅎㅎㅎㅎㅎㅎㅎ,5
216,2020-4-19,점검칼 오지게 빼들었을뿐더러 리세마라 막고 거기까진 그렇다치는데 원래 있어야할 0티어 캐릭까지 못뽑도록 없애버린 치밀함을 통해 헬적화를 빠르게인지 능지순으로 탈출포트를 발사할것을 예상,1
217,2020-4-19,튜토리얼 들어가자마자 계속 튕김. 오픈 첫날부터 점검했다면서 이런 큰 문제점을 방치해둠.,1
218,2020-4-20,일러이쁘고 인게임 캐릭터도 귀여워요 자동도 되서 편하지만 수동으로 깨는 재미도 잇네요 즐겁게 하고 잇어요,5
219,2020-4-19,튜토리얼이 진행조차 되지 않고 시작에서 게임이 멈추네요 빠른 해결 부탁드립니다..,4
220,2020-4-22,11시부터 지금까지 튜토리얼 오류 하나때문에 연장 점검중 유저의 시간을 뭘로 보는건지 모르겠네요.,1
221,2020-4-17,아니 뭐 튜토리얼 되야 게임을 하지 왜자꾸 꺼져요 한번이면 이해하겠는데 두번 다 튕기니까 할마음이 사라지네 ㅡ ㅡ,1
222,2020-4-16,리~뷰 남기러 왔습니다. 최고 점수가 5점이라 아쉽네요. 처음 하시는 분들 카페로 오세요! 재밌는거 많아요.,5
223,2020-4-17,아직도 버그가 있는데 테스트는 하고 오픈한 건가? 연장정검도 계속 늘려왔는데 오픈에 투툐리얼 안넘어가는 버그 있던데,1
224,2020-4-20,완전 새롭고 독창적인 건 아니어도 독특한 부분이 있다 정도는 된다고 생각함. 즐길거리는 많고 재미는 있음!,5
225,2020-4-20,조잡하고 시간쳐잡아먹고 재미가 없다. 캐릭터 반절이 어린애형상인걸보니 폐도필리아 아동성애자 로리콘 루리웹회원들을 위한게임인것같다.,1
226,2020-4-16,"재밌습니다. 영웅, 장비랑 던전 종류도 이정도면 적당하고 전 만족하면서 플레이 중 입니다^^",5
227,2020-4-17,이건 너무합니다 제가 들어가봤는데 메인이 됬었습니다 라고 하길래 메인 버튼 눌르고 수령 을 눌었는데 잘못된 조작입니다 이렇게 나옵니다 기분 나쁨니다,5
228,2020-4-16,임무에대해서 알려주는부분에서 보상을 수락하는순간 잘못된 조작이라면서 다른인터페이스는 눌리지도 않게됩니다,1
229,2020-4-17,튜토리얼에서 화면 멈춤 현상이 일어납니다. 기종은 lg v30인데 해결 부탁드립니다 ㅠ.ㅠ,3
230,2020-4-19,메인 임무 도중에 캐릭터를 주기에 수령을 하려고 하니 잘못된 조작이라며 이후 진행이 안되는 상황임.......,1
231,2020-4-19,사전예약문자는도대체 왜안오며 또 튜토리얼부터버그터져서진행안되는건 뭡니까;;;,2
232,2020-4-17,오늘 내가 리뷰한것도 지워지고 그때는 별점1이 압도적으로 많았는데 지금은 별점5점이 압도적이네 4시간사이에 무슨일이 일어난거지?,1
233,2020-4-16,지금 군림지경하고 있는데 임무1-1클리어 보상이 잘못된 조작이라고 뜨면서 안받아져서 게임 진행안 안괴는 상황 입니다 빠른 확인 부탁 드리겠습니다,3
234,2020-4-17,초반에 튜토리얼이 좀 부족해보이네요. 길면 지루해져서 간소화한거같긴한데...,4
235,2020-4-17,튜토리얼 부터 쉽게 넘길 수 있어서 좋았네요~ 설명도 충실하고 시간날 때마다 해보고 있음~,5
236,2020-4-15,아주 만족할만한 게임이네요.아주 재미있는 거 같네요. 레벨이 많이 오르고 나면 더 재미 있을 거 같습니다.,5
237,2020-9-10,마지막 입구 화면에서 계속 로딩중이기도하고 멈추기도 해요 혹시 이유를 알 수 있을까요?,3
238,2020-4-22,게임이 할만하긴 한데.. 게임이 너무 팅기고 멈춰지네요.. 그것도 고쳐주시면 안되나요.,4
239,2020-4-16,초기화면에서 계속 튕겨서 진행이 안 되네요. 사용기종은 갤럭시 노트 S10+입니다.,1
240,2020-4-16,휴대폰으로 즐기는 군림지경과 간식거리만 있으면 시간이 순삭이네요.. 내 시간 돌려줘!!! ㅋㅋㅋㅋ,5
241,2020-4-17,튜토리얼에서 잘못된 조작이라며 진행이 불가능하네요. 기대를 많이 한만큼 실망도 큽니다.,1
242,2020-4-16,아직 자세히 플리이 하지 못해서 별점을 더는 못 주지만 플레이 좀 해볼까하면 점검을 하는게 조금 불만이네요,3
243,2020-4-16,게임을 실행하고 접속보상을 받을때 튕깁니다. 게임을 킬 때마다 계속 이러니 뭘 할수가 없네요.,1
244,2020-4-21,튜토리얼 하다가 오류라고 해서 튕겨졌는데 시작버튼은 눌려지지도 않고 게임을 하라는겁니까 말라는겁니까.,1
245,2020-4-17,재미있음 ㅋㅋ 적응되면 모르겠는데 일단 조작은 몬가가 어렵지만 일단 재미있음 ㅋㅋㅋㅋ그럼 장땡 ㅋㅋㅋ,5
246,2020-4-16,배려가 돋보인다. 현질유저와의 차이는 어쩔수없다고 보지만 현질안해도 할만하다.,5
247,2020-4-17,천천히 재밌게 즐길 수 있는 게임이라고 생각이 드네요. 짬짬히 하면서 시간 좀 쓰면 될 듯!!,5
248,2020-4-21,"점검기간도 엄청 길었는데, 점검끝나고 겜좀 할려했는데 네트워크 오류뭐임;;",1
